purchase_id,customer_id,purchase_date,purchase_value,channel,region,payment_method,campaign_group
2524,CUST0347,2020-08-29,159.91,Online,East,Credit Card,
3394,CUST0454,08/26/2020,142.69,Online,North,Debit Card,
324,CUST0052,2023/04/10,101.64,In-Store,North,Cash,
1454,CUST0195,11/27/2024,49.87,In-Store,West,Debit Card,
3543,CUST0473,04/21/2026,125.47,In-Store,North,Credit Card,B
1096,CUST0155,2024-07-17,119.2,In-Store,West,Credit Card,
693,CUST0106,24-11-2021,25.9,IN-STORE,South,Debit Card,
1425,CUST0191,2025-08-03,141.75,In-Store,West,Credit Card,
3481,CUST0464,2025-02-10,122.34,Online,North,Credit Card,
3609,CUST0480,2026/06/22,154.48, Online, East,Debit Card,
1838,CUST0241,N/A,136.89,In-Store,West,PayPal,
2900,CUST0388,2025/09/04,92.14,In-Store,South,Credit Card,
1739,CUST0228,2024/06/09,95.83,Online,West,Debit Card,
3589,CUST0479,2022-04-24,114.59,In-Store, East,Debit Card,
583,CUST0093,25-03-2022,125.12,In-Store,East,Credit Card,
2746,CUST0369,2020/09/02,103.83,Online,South,Credit Card,
1626,CUST0218,2025-12-15,150.22,In-Store,North,Debit Card,
640,CUST0098,2024-09-26,70.21,In-Store,East,Debit Card,
2078,CUST0286,2025/10/26,159.43,ONLINE,South,Credit Card,
135,CUST0021,11/20/2025,168.68, Online,North,Cash,
3470,CUST0462,2026-02-04,100.37,Online, North,Credit Card,
2876,CUST0386,21-06-2025,95.84,IN-STORE, East,Debit Card,
2782,CUST0375,06/09/2021,$55.90, In-Store,South,PayPal,
952,CUST0135,02/21/2025,$99.41,Online,NORTH,Credit Card,
3498,CUST0466,2021-12-16,136.22,Online, North,PayPal,
917,CUST0132,2024-09-17,136.23,Online,South,Cash,
2697,CUST0366,08/28/2023,119.51,Online,West,PayPal,
214,CUST0033,15 Jan 2025,182.2,In-Store,West,Debit Card,
1141,CUST0160,2021/12/12,68.12,In-Store,North,Debit Card,
2259,CUST0311,20 Feb 2025,111.21,In-Store,West,PayPal,
2035,CUST0277,25 Mar 2022,147.28,Online,South,,
388,CUST0062,2025/09/05,101.54, In-Store,South,Cash,
1187,CUST0166,2026/02/07,114.94,Online,West,Cash,
3267,CUST0439,10-05-2026,129.8,In-Store,North,Debit Card,
1819,CUST0239,2026/05/11,131.56,Online,west,Credit Card,
422,CUST0066,10-01-2024,61.61,In-Store,south,PayPal,
988,CUST0142,2025-10-29,113.0,Online,South,Debit Card,
1088,CUST0153,2025-11-22,43.45,In-Store,West,Debit Card,
1361,CUST0185,21 May 2025,83.49,In-Store,west,Credit Card,
3596,CUST0479,26 May 2024,156.34,Online,East,Cash,
2716,CUST0367,11/18/2025,118.01,Online,East,Debit Card,
920,CUST0132,24 May 2022,136.2,online,SOUTH,Credit Card,
1059,CUST0150,06-01-2022,89.26,In-Store,east,Credit Card,
1742,CUST0229,2025-12-21,107.21,Online,South,Cash,
3419,CUST0457,17 Feb 2025,192.09,In-Store,North,Credit Card,
1357,CUST0184,27 Mar 2020,93.46,Instore,South,Credit Card,
2710,CUST0366,07 Dec 2022,63.3,online,West,Credit Card,
2157,CUST0296,28 Feb 2025,142.52,Online,West,Credit Card,
1932,CUST0264,02/09/2026,131.1,Online,South,Credit Card,B
2635,CUST0360,04/27/2026,184.78,Online,South,PayPal,A
2998,CUST0404,2024-08-01,122.32,Instore,North,Credit Card,
3523,CUST0469,2025/04/21,203.78,ONLINE,South,Credit Card,
1815,CUST0238,30 Aug 2024,65.08,Instore, North,Credit Card,
1661,CUST0222,21-04-2025,117.65, Online,North,Debit Card,
2839,CUST0384,23 Jan 2026,94.8,In-Store,West,PayPal,
1832,CUST0241,2023-04-23,98.91,In-Store,West,Cash,
2086,CUST0287,2025/11/24,154.55,Online,West,PayPal,
3451,CUST0461,2020-12-23,46.35,Online,South,PayPal,
1123,CUST0159,28 Oct 2025,104.41,ONLINE,North,Credit Card,
2028, CUST0277,03/21/2023,91.58,Online,SOUTH,PayPal,
1182,cust0166,2023/12/17,66.75,Instore,,Credit Card,
1519,CUST0205,29 Oct 2025,135.4,Online,South,PayPal,
1099,CUST0156,25 Feb 2025,58.78,In-Store,WEST ,PayPal,
1290,CUST0179,2023-10-13,124.4,In-Store,West,Debit Card,
879,CUST0129,2023-07-11,43.9,In-Store,West,Credit Card,
3065,CUST0411,2023/05/18,83.47,Online,North,Credit Card,
3398,CUST0454,07/01/2024,99.84, In-Store,,PayPal,
2060,CUST0280,2021/10/02,31.11,Online,West,Cash,
1380,CUST0186,20-06-2023,55.42,In-Store,North,Credit Card,
1459,CUST0196,08-12-2022,135.16,Online,South,PayPal,
1449,CUST0195,2024/08/23,190.58,ONLINE,West,Debit Card,
2379,CUST0327,2022-05-03,106.98,In-Store,NORTH,Debit Card,
3008, CUST0405,2024/10/22,128.6,Online,South,PayPal,
704,CUST0106,2022/01/30,180.34,online,SOUTH,PayPal,
306,CUST0048,26 Oct 2025,122.92,Online,East,Debit Card,
3200,CUST0429,2023/07/12,115.68,ONLINE,South,Debit Card,
2951,CUST0394,2023/08/15,121.88, Online, North,Debit Card,
1665,CUST0222,25-05-2025,92.52,Online,North,PayPal,
125,CUST0019,25 Jul 2023,16.6,Online,South,Credit Card,
381,CUST0061,30-04-2025,146.71,Online,,PayPal,
1193,CUST0167,12-12-2023,34.5,In-Store,North,Credit Card,
1919,CUST0259,06/06/2020,24.23,Online,south,PayPal,
639,CUST0097,15-08-2024,164.87,Online,North,Credit Card,
810,CUST0117,2021-08-04,62.46,In-Store,South,Credit Card,
2702,CUST0366,2025/08/15,61.36,Online,West,Credit Card,
1039,CUST0148,26-05-2023,unknown,Online,West,Debit Card,
2701,CUST0366,04 Mar 2024,116.06,In-Store,WEST ,Debit Card,
1704,CUST0226,2024-05-17,83.3,Instore,North,Credit Card,
437,CUST0069,20-09-2024,188.43,In-Store,East,Cash,
3399,CUST0454,2023-11-09,74.75,in-store,North,Debit Card,
2052,CUST0279,2023-08-20,108.87,IN-STORE,North,Credit Card,
885,CUST0130,30 Nov 2021,131.48,In-Store,north,PayPal,
847,CUST0124,04-10-2024,unknown,Online,East,Cash,
2465,CUST0338,30 Dec 2021,66.71,In-Store,North,Debit Card,
962,CUST0136,04/16/2026,166.46,In-Store,North,Cash,A
2827,CUST0382,2021-03-31,85.36,Online,South,Debit Card,
2698,CUST0366,2021-05-07,148.19,Online,West,Credit Card,
2000,CUST0275,2022-04-27,122.03,Online,North,Debit Card,
2456,CUST0338,2024-06-12,100.43,Online,NORTH,Debit Card,
2636,CUST0360,11 Nov 2023,51.72,In-Store,South,Credit Card,
3147,CUST0422,2026-07-16,110.38,Online,West,Debit Card,
2845,CUST0384,24 Nov 2025,94.97,Online,West,Credit Card,
3264,CUST0438,16 Oct 2024,89.88,Online,South,Credit Card,
1869,CUST0250,2025-08-22,121.54,In-Store,north,Debit Card,
1217,CUST0171,23 Mar 2023,128.21,Online,North,Credit Card,
2198,CUST0303,2025-02-06,156.94, Online,South,PayPal,
3080, CUST0413,2026-04-26,181.48,In-Store,South,PayPal,B
3296,CUST0441,2021/08/04,112.95, In-Store,East,Cash,
300,CUST0048,03/17/2025,157.37,Online,East,Debit Card,
3037,CUST0407,03 May 2025,140.66,In-Store,,Credit Card,
888,CUST0130,06 Aug 2020,70.77,online,North,Credit Card,
3365,CUST0446,02/12/2024,78.07,In-Store,East,Debit Card,
2289,CUST0315,18 Jan 2024,120.7,in-store, North,PayPal,
2248,CUST0311,2025-03-05,92.26,In-Store,West,Credit Card,
3277,CUST0440,04/24/2024,72.72,In-Store,North,PayPal,
2094,CUST0288,05 Mar 2025,138.27,In-Store,North,Debit Card,
2448,CUST0337,2024-07-31,57.69,in-store,South,Debit Card,
2986,CUST0400,17 Jul 2026,156.52,online,North,PayPal,
2186,CUST0299,19-06-2026,114.57,In-Store,South,Debit Card,
2594, CUST0355,17-07-2026,107.41,In-Store,east,Credit Card,
1190,CUST0167,19 Aug 2024,155.86,In-Store,NORTH,Credit Card,
1055,CUST0150,26-03-2024,37.17,In-Store,East,Debit Card,
3056,CUST0410,07 Jul 2023,119.47,Online,East,Credit Card,
2583,CUST0354,02/24/2025,136.66,ONLINE,East,PayPal,
3302,CUST0441,03/03/2021,84.94,In-Store,,Credit Card,
382,CUST0061,2024/12/25,46.05,Online,North,PayPal,
206,CUST0032,2025/12/11,78.71,In-Store,South,PayPal,
3580,CUST0478,05-11-2024,65.04,In-Store,East,PayPal,
1833,CUST0241,2026/01/12,179.52,In-Store,West,PayPal,
2687,CUST0365,10 Jun 2024,125.38,In-Store,South,Credit Card,
1909,CUST0256,24 Feb 2025,56.44,In-Store, North,Credit Card,
2497,CUST0342,2025/03/29,111.79,In-Store,North,Credit Card,
511,CUST0082,2023/05/10,100.89,Online,East,PayPal,
2472,CUST0339,2021/08/31,83.5,In-Store,South,Credit Card,
2055,CUST0279,06-05-2025,$48.30,,North,Credit Card,
1122,CUST0159,2022-05-23,95.55, In-Store, North,Credit Card,
2207,CUST0303,2021-04-05,137.86,Online,South,Credit Card,
1589, CUST0214,10/17/2021,109.51,In-Store,North,Credit Card,
33,CUST0006,23-03-2024,$122.90,Online,North,Debit Card,
3527,CUST0471,2025/10/15,114.3,IN-STORE,east,Credit Card,
2205,CUST0303,2022/05/03,124.31,Online,South,Credit Card,
2570,CUST0353,2024/11/14,95.63,Online,west,PayPal,
2007,CUST0276,03-07-2021,125.39, Online,WEST ,Credit Card,
1359,CUST0185,2022/12/05,36.29,Instore,West,Credit Card,
2539,CUST0349,2026-04-09,$123.55,Online,South,Credit Card,A
1599,CUST0215,02/27/2025,173.15,Online,SOUTH,Credit Card,
1005,CUST0145,2022-12-28,74.13,Online,South,PayPal,
1283,CUST0178,2023-12-22,154.88,In-Store,North,Credit Card,
2642,CUST0361,04/09/2026,173.2,In-Store,West,Debit Card,B
3423,CUST0457,06-08-2024,87.76,In-Store,North,Credit Card,
2475,CUST0340,04/01/2021,64.07,Online,East,PayPal,
1048,CUST0149,2022-07-05,53.22,Online,South,Debit Card,
3208,CUST0429,27-08-2023,87.13,online,South,PayPal,
2671,CUST0364,2021-05-16,104.22,In-Store,South,Credit Card,
995,CUST0144,22 May 2021,31.37,Online,south,Credit Card,
351,CUST0055,2022-02-09,129.39,Online,SOUTH,Credit Card,
407,CUST0065,07-09-2022,38.9,In-Store,East,Debit Card,
940,CUST0134,20 Sep 2022,102.33,in-store,East,PayPal,
546,CUST0086,18 Feb 2023,-87.93,Online,West,Credit Card,
3472,CUST0462,2026-05-23,174.69,Online,North,Credit Card,
3239,CUST0434,07/18/2025,128.14,In-Store,north,Credit Card,
3171,CUST0425,03/15/2023,119.03,Online,South,Credit Card,
3571,CUST0477,22 Apr 2021,123.63,Online,West,Debit Card,
682,CUST0104,2023/10/13,174.4,Online,South,Debit Card,
896,CUST0130,2021/02/26,115.27,Online,North,Credit Card,
1918,CUST0259,13 Jul 2022,$197.24,Online,South,Debit Card,
154,CUST0024,2023/04/02,167.89,Online,WEST ,PayPal,
123,CUST0018,12/09/2025,164.58,Online,West,Debit Card,
3549,CUST0474,2024/10/06,101.64,Online,East,Credit Card,
2169,CUST0297,2022/12/01,169.92,In-Store, North,Debit Card,
3295,CUST0441,2020/07/11,3535.5,Online,East,Credit Card,
2895,CUST0387,2021-10-19,144.63,Instore,South,Credit Card,
1607,CUST0217,2025-12-23,114.99, In-Store,west,Debit Card,
2649,CUST0362,02 May 2022,125.73,Online ,SOUTH,Credit Card,
2512,CUST0346,03/06/2026,106.03,online,North,PayPal,
3430,CUST0458,2024-11-07,62.58,In-Store,East,PayPal,
3012,CUST0405,25 May 2024,124.75, In-Store,South,Credit Card,
3081,CUST0413,14-09-2021,133.74,in-store,South,Credit Card,
1842,CUST0242,2024-05-17,190.1,In-Store,South,Debit Card,
1167,CUST0164,2025-09-06,,Online,North,PayPal,
1544,CUST0207,09/11/2023,110.35,In-Store,South,Credit Card,
3447,CUST0460,05/17/2023,,In-Store,east,Debit Card,
1259,CUST0175,18-07-2022,34.95,In-Store,north,Credit Card,
587,CUST0094,22 Mar 2025,131.57,Online,North,Credit Card,
1905,CUST0256,2024-04-11,$133.29,In-Store,North,Cash,
1274,CUST0177,2022/08/29,142.96,In-Store,South,Credit Card,
1770,CUST0234,20-06-2026,138.39,Online,North,Credit Card,
947,CUST0135,04/26/2021,51.11,In-Store,North,Cash,
3241,CUST0435,2024-12-13,199.5,In-Store, East,Credit Card,
3397,CUST0454,10/31/2025,144.01,Online,North,Debit Card,
2894,CUST0387,06/25/2020,141.61,IN-STORE,South,PayPal,
3530,CUST0471,2026/04/17,133.12,In-Store,East,Credit Card,B
2571,CUST0353,19-09-2024,63.97,In-Store,,Credit Card,
198,CUST0030,05-07-2023,114.99,Online ,South,Cash,
151,CUST0022,08-07-2025,109.3,In-Store,South,Debit Card,
2577,CUST0353,02-03-2023,103.77,Online,West,Credit Card,
2739,CUST0369,12 Nov 2024,106.89,In-Store,South,Debit Card,
181,CUST0029,02-02-2025,148.06,In-Store,East,Credit Card,
1805,CUST0238,2023/03/13,82.88,Online,North,Credit Card,
993,CUST0144,2026/06/07,175.01,Online,South,Credit Card,
3122,CUST0418,22-11-2025,187.98,IN-STORE,South,Debit Card,
2881,CUST0387,2020-07-03,103.57,Online,South,Credit Card,
1566,CUST0209,2021-07-10,107.88, In-Store,East,Debit Card,
3142,CUST0421,23-06-2025,161.04,In-Store, East,Credit Card,
2699,CUST0366,23-12-2022,149.02,In-Store,West,Debit Card,
258,CUST0040,2025-03-16,52.48,In-Store,West,Credit Card,
393,CUST0063,10/07/2025,155.42,Online,south,PayPal,
1442,CUST0195,02/19/2025,185.2,Online,West,Cash,
1273,CUST0177,29-09-2025,148.15,Online,South,Credit Card,
3449,CUST0460,09/01/2025,138.88,Online,East,Debit Card,
1506,CUST0201,05-10-2025,143.14,In-Store,South,Credit Card,
475,CUST0076,2023/08/15,155.59,In-Store,South,Credit Card,
119,CUST0018,06/28/2026,72.03,In-Store,West,PayPal,
179,CUST0029,25 Apr 2021,118.75,Online,east,Cash,
687,CUST0105,2026/05/27,125.1,In-Store,East,Debit Card,
1634,CUST0219,19 Feb 2025,193.4,Instore,East,Debit Card,
2346,CUST0324,25 Apr 2025,187.33,Online,South,PayPal,
3281,CUST0440,07-07-2024,161.13,Online,North,PayPal,
1790,CUST0237,28-01-2026,149.29,Online,North,PayPal,
1699,CUST0226,2024/04/13,181.89,In-Store,North,Credit Card,
762,CUST0111,2024/07/06,144.82,Online,North,Debit Card,
1967,CUST0269,08-06-2026,134.06,Online,north,Debit Card,
3542,CUST0473,08-04-2026,81.62,In-Store,North,Credit Card,A
2158,CUST0296,2024-12-14,79.3,In-Store,West,Credit Card,
1438,CUST0194,2024/02/19,122.71,online,South,Debit Card,
1664,CUST0222,03-09-2024,124.44,Online,North,Credit Card,
3526,CUST0470,11/18/2025,108.56,Online,North,Debit Card,
2591,CUST0355,2025/12/08,92.27,In-Store,east,Credit Card,
936,CUST0134,2024/09/12,90.55,In-Store,East,PayPal,
650,CUST0099,2025-03-20,109.08,In-Store,North,Debit Card,
3072,CUST0412,2023/10/13,117.26,Online,North,Credit Card,
2761,CUST0373,11-05-2026,112.77,In-Store,North,Debit Card,
3579,CUST0478,11 Nov 2024,96.71,In-Store,East,Debit Card,
1385,CUST0186,2021/10/29,115.84,IN-STORE,North,Credit Card,
1243,CUST0174,2026/03/25,162.07,Online ,South,PayPal,B
1035,CUST0148,01/10/2026,200.6,In-Store,West,Credit Card,
733,CUST0110,2023-02-10,183.04,Online,North,PayPal,
2966,CUST0396,10/23/2025,180.19,Online,East,Credit Card,
685,CUST0104,2026-03-05,162.6, In-Store,South,Debit Card,B
140,CUST0021,2023/12/10,87.05,IN-STORE,North,Credit Card,
224,CUST0034,04 Jul 2025,139.22,Online,East,Debit Card,
2124,CUST0290,05/26/2024,150.77,online,East,Credit Card,
1882,CUST0252,13 Aug 2024,92.72,IN-STORE,West,Cash,
1485,CUST0199,13-02-2024,153.04,Online, East,Credit Card,
2931,CUST0392,03/04/2026,168.35,In-Store,South,Debit Card,B
1825,CUST0240,2024-01-01,-186.19,Online,North,Debit Card,
69,CUST0009,2022-12-05,166.83,Online,,Credit Card,
3114,CUST0417,2025/07/02,86.8,In-Store,East,Credit Card,
644,CUST0098,03/18/2023,81.38,In-Store,East,Debit Card,
589,CUST0094,10-06-2020,110.87,Online,North,Credit Card,
1551,CUST0208,2026/07/31,140.19,In-Store,North,Cash,
1856,CUST0246,23 Nov 2025,164.98,Online,NORTH,Credit Card,
1598,CUST0215,26 Nov 2024,172.84,Online,South,Debit Card,
518,CUST0083,2025-02-01,117.63,In-Store,North,Debit Card,
2757,CUST0371,2024/08/25,142.11,Online,South,Credit Card,
2672,CUST0364,10/25/2024,85.94,In-Store,SOUTH,Credit Card,
2772, CUST0374,12-03-2025,183.99, Online,North,Credit Card,
3417,CUST0456,2026-05-25,141.27, Online,West,Debit Card,
3167,CUST0424,06/14/2025,86.31,ONLINE,WEST ,PayPal,
2976,CUST0398,N/A,127.69,in-store,East,Debit Card,
3206,CUST0429,2020-05-17,66.74,In-Store,South,Debit Card,
2444,CUST0336,2024/06/17,100.07,Instore,North,Debit Card,
840,CUST0123,05/19/2026,118.82,Online,West,Debit Card,
1614,CUST0217 ,19 Nov 2024,21.81,Instore,West,Cash,
1209,cust0171,2023/02/02,48.67,Online,North,,
3438,CUST0459,29 Sep 2021,114.35,Online,West,Credit Card,
1315,CUST0181,2022/04/17,118.16,online,West,PayPal,
2527,CUST0347,05/08/2021,80.56,Online, East,Credit Card,
11,CUST0002,17 Jan 2025,116.72,ONLINE,South,Debit Card,
166,CUST0027,17-02-2026,136.46,Online,East,Credit Card,B
1973,CUST0270,2025/12/04,162.29,Online,west,Cash,
556,CUST0088,07/07/2022,94.16,In-Store,West,Credit Card,
3556,CUST0475,07/06/2026,$183.05,in-store,East,PayPal,
116,CUST0018,2026-02-12,172.64,In-Store,west,Cash,
683,CUST0104,2023/08/01,116.9,In-Store,South,Debit Card,
311,CUST0049,19 Dec 2025,176.94, In-Store,West,Cash,
3557,CUST0475,10 Jul 2025,96.18,In-Store,East,Credit Card,
476, CUST0076,09-02-2023,113.69,Online,SOUTH,Credit Card,
2469,CUST0339,2023/06/20,153.6,In-Store,South,Credit Card,
1223,CUST0171,01/06/2025,113.56,,North,Credit Card,
2603,CUST0356,2022/12/15,83.6,Online,East,Credit Card,
880,CUST0129,06 Jul 2026,90.01,in-store,West,Debit Card,
219,CUST0034,2022-05-11,99.03,In-Store,East,Debit Card,
212,CUST0033,2025-02-14,151.95,In-Store,West,Credit Card,
2683,CUST0365,2022/01/19,100.57,In-Store,South,Debit Card,
1667,CUST0222,28-09-2021,98.26,online,North,Cash,
2103, CUST0288,29 Aug 2023,151.29,Online,North,Debit Card,
1556,CUST0209,06/02/2021,74.17,Online,East,PayPal,
3590,CUST0479,2025-09-05,154.26,Online,east,Credit Card,
649,CUST0099,2022/12/26,120.07,Online,North,Credit Card,
1553,CUST0208,22-06-2025,96.91,In-Store,North,Credit Card,
2020,CUST0276,07/21/2020,54.53,Online ,West,Credit Card,
1595,CUST0214,04 Aug 2025,75.98,Online,North,Credit Card,
1013,CUST0146,2025-11-10,148.0,In-Store,South,PayPal,
1354,CUST0184,2023-06-30,156.16,In-Store,South,Credit Card,
1916,CUST0259,03-11-2020,82.09,in-store,South,Debit Card,
1517,CUST0204,03-01-2026,129.1,IN-STORE,SOUTH,Credit Card,
2767,CUST0374 ,25-01-2025,104.05,In-Store,North,Credit Card,
1934,CUST0265,2024-10-26,111.44,Online,South,Debit Card,
3231,CUST0432,2025-12-21,69.99,In-Store,West,Debit Card,
2196,CUST0302,23-10-2025,160.54,In-Store,North,PayPal,
3002,CUST0404,30-08-2022,39.5,In-Store,NORTH,Debit Card,
2303,CUST0318,04/15/2023,$123.07,Online,East,Debit Card,
1890,CUST0253,01/30/2022,101.73,In-Store,South,Credit Card,
2155,CUST0295,2026-04-02,74.85,In-Store,NORTH,Cash,
566,CUST0089,2025-06-30,132.89,Online,North,Credit Card,
2441,CUST0336,18-02-2024,93.08,In-Store,North,PayPal,
3236,CUST0433,2026/01/10,55.26,In-Store,WEST ,Debit Card,
1778,CUST0236,12-08-2024,62.74,IN-STORE,North,PayPal,
231,CUST0035,2022/04/02,214.05,Online,East,Credit Card,
2195,CUST0302,2026-06-01,170.31,In-Store,North,Debit Card,
49,CUST0007,04/03/2020,73.33,Online,North,Credit Card,
1020,CUST0147,2023-11-01,175.74,Online,East,Credit Card,
2216,CUST0305,2023-11-30,155.74,Online ,West,Credit Card,
3467,CUST0461 ,22 Sep 2021,165.42,Online,South,PayPal,
957,CUST0136,15-02-2025,119.53,Online,North,Credit Card,
53,CUST0007,01 May 2023,$185.56,Online,North,,
599,CUST0094,2023-11-10,95.43,ONLINE,North,Cash,
1756,CUST0232,2026/02/16,84.77, In-Store,WEST ,PayPal,A
809,CUST0117,25 Jan 2024,159.55,In-Store,south,Credit Card,
2096,CUST0288,28 Aug 2024,75.13,IN-STORE,NORTH,Debit Card,
400,CUST0065,2022-09-20,16.62,In-Store,east,Cash,
2673,CUST0364,07/18/2026,130.64,Online,South,Credit Card,
652,CUST0099,2021-09-26,153.91,In-Store,NORTH,Debit Card,
2907,CUST0389,2026/07/27,242.56,Online,West,Credit Card,
469,CUST0075,07-07-2023,$121.10,In-Store,North,Debit Card,
1731,CUST0228,2021-07-16,136.71,Instore,West,Debit Card,
1014,CUST0146,12/04/2021,131.74,In-Store,south,Credit Card,
3434,CUST0459,30-10-2022,73.97,Online,West,Credit Card,
348,CUST0055,28 Sep 2023,89.17,In-Store,South,PayPal,
1596,CUST0214,20 Nov 2022,139.31,Online , North,Debit Card,
2329,CUST0322,18 May 2023,86.56,IN-STORE,West,Credit Card,
991,CUST0144,2024-12-06,153.85,online,south,Debit Card,
3291,CUST0440,02/05/2024,147.38,online,North,Credit Card,
1484,CUST0199,2026-07-24,98.81,Online,East,Debit Card,
716,CUST0108,11/05/2025,$184.53,Online,West,Credit Card,
10,CUST0002,23 Aug 2024,$151.91,Online,South,Debit Card,
2789,CUST0377,15-08-2023,106.05,Online,East,PayPal,
1669,CUST0223,08/06/2022,103.69,Online,east,Debit Card,
1799,CUST0237,14 Aug 2023,123.78,In-Store,NORTH,Debit Card,
2319,CUST0320,2025/11/26,162.75,Online,south,PayPal,
3364,CUST0446,04-01-2025,154.25,Instore,East,Debit Card,
286,CUST0045,2022/12/11,86.51,Online,west,PayPal,
2590,CUST0355,08/29/2025,126.34,Online,East,,
1653,CUST0221,28 Apr 2021,146.58,In-Store,East,Debit Card,
2790,CUST0377,2023/07/05,110.83,In-Store, East,Cash,
445,CUST0072,2024/09/08,120.18,Online,East,Credit Card,
2392,CUST0331,2026/05/08,187.23,In-Store,West,Debit Card,
1876,CUST0252,10 Aug 2024,90.79, Online,West,Credit Card,
831,CUST0121,07/11/2025,181.85,Online, North,Credit Card,
2152,CUST0294,02-08-2026,178.43,in-store,east,Credit Card,
2432, CUST0334,05/04/2026,59.6,In-Store,SOUTH,PayPal,
100,CUST0015,2022/09/18,111.34,In-Store,north,Credit Card,
782,CUST0114,2023-03-25,90.22, In-Store,East,Debit Card,
804,CUST0117,09/19/2023,163.98,In-Store,south,PayPal,
2904,CUST0388,08/19/2025,108.97,In-Store,South,PayPal,
3250,CUST0437,2026-07-25,141.01,Instore,North,Credit Card,
496,CUST0079,2021-09-22,1488.81,In-Store,north,Credit Card,
2481,CUST0340,06/22/2026,187.54,Online,East,Credit Card,
2191,CUST0301,2024/05/02,109.14,In-Store,South,Debit Card,
828,CUST0120,05/31/2026,203.51,In-Store,east,Debit Card,
2215,CUST0305,30 Jun 2024,133.39,In-Store,West,Cash,
2210,CUST0305,03 Nov 2023,178.61,In-Store,West,Debit Card,
1696,CUST0226,10/10/2023,111.26,In-Store,North,Cash,
1953,CUST0267,08/11/2024,93.85,in-store,East,PayPal,
3089,CUST0414,2026-01-01,36.5,In-Store, East,Debit Card,
1138,CUST0160,13-05-2026,95.32,In-Store,north,PayPal,
8,CUST0002,05/25/2025,181.46,Online ,South,Debit Card,
1220,CUST0171,19-06-2025,135.76,Online,North,Credit Card,
2222,CUST0306,2024/01/27,151.98,Online,West,Credit Card,
2495,CUST0342,11-12-2025,189.91,IN-STORE,North,Debit Card,
3537,CUST0472,2026/03/29,185.13,in-store,East,Credit Card,A
3455,CUST0461,03/01/2024,121.03,in-store,South,Debit Card,
2915,CUST0390,21-05-2026,80.82,Online,North,PayPal,
2628,CUST0359,09 Dec 2025,196.94,Online,west,Credit Card,
869,CUST0129,2023/08/16,96.45,Online,West,Debit Card,
2253,CUST0311,22 Nov 2023,48.81,In-Store,West,Credit Card,
903,CUST0131,2024-05-16,143.99,Online,East,Debit Card,
581,CUST0093,2023/05/25,134.18,In-Store,East,Credit Card,
3514,CUST0468,02 Oct 2023,108.63,In-Store,West,Credit Card,
3428,CUST0458,14-12-2025,138.48,In-Store,east,Credit Card,
486,CUST0078,2025/05/15,155.27,Online,East,Debit Card,
3049,CUST0408,2023-10-13,115.02,Online,South,Credit Card,
645,CUST0098,04/20/2023,141.1,online,East,PayPal,
3575,CUST0477,2026-07-15,125.17,Online,West,Debit Card,
946,CUST0135,01/29/2026,167.78,online,North,Credit Card,
2011,CUST0276,21-02-2026,173.55,In-Store,West,Credit Card,A
2908,CUST0389,04 Dec 2025,182.2,Online,West,Debit Card,
3272,CUST0439,08-09-2025,150.72,In-Store,north,PayPal,
1487,CUST0200,14 Apr 2026,137.77,Online,East,Cash,
4,CUST0001 ,03 Feb 2023,99.65,In-Store,North,Debit Card,
1038,CUST0148,2025-05-25,98.03,In-Store,West,Credit Card,
2407,CUST0332,2023-05-23,213.18,In-Store,North,Debit Card,
2477,CUST0340,28 Nov 2024,181.95,Online,East,Debit Card,
2325,CUST0322,01-04-2024,74.22,Online,West,Credit Card,
267,CUST0041,2025-10-09,115.08,Online,West,PayPal,
1491,CUST0200,14 May 2023,126.05,Online,East,PayPal,
750,CUST0110,09/19/2024,160.29,Online, North,PayPal,
492,CUST0079,2022/10/02,113.34,In-Store, North,Credit Card,
1894,CUST0253,02/07/2021,114.7,In-Store,South,Debit Card,
1743,CUST0229,07/21/2025,122.46,In-Store,South,Debit Card,
2079,CUST0286,05 Jun 2025,121.08,Online,South,Credit Card,
446,CUST0072,13 Dec 2024,87.63,In-Store,east,Debit Card,
2809,CUST0380,2024/11/27,163.31,Instore,South,Cash,
2422,CUST0333,21-11-2022,102.79,Online,East,PayPal,
3362,CUST0446,24-03-2024,$167.97,In-Store,East,Credit Card,
3252,CUST0438,2024/05/17,134.82,Online,SOUTH,Debit Card,
1247,CUST0174,17-07-2023,171.0,Online ,South,Credit Card,
1483,CUST0199,15-03-2024,150.69,Online,East,Debit Card,
618,CUST0096,01/28/2022,70.41,In-Store,West,Credit Card,
1691,CUST0226 ,11/11/2023,55.89,in-store,North,Debit Card,
1225,CUST0172,20 Jan 2026,123.83,In-Store,SOUTH,Debit Card,
3559,CUST0475,03/22/2026,171.02,In-Store,East,PayPal,A
3536,CUST0472,01 Nov 2022,128.19, In-Store,East,Credit Card,
2391,CUST0330,unknown,157.26,online,NORTH,Credit Card,
2560,CUST0352,12/16/2024,158.03,Online,east,Credit Card,
1656,CUST0221,2025/02/19,134.15,Online,east,Debit Card,
1030,CUST0147,05 May 2025,55.14,Online,East,Cash,
3441,CUST0460,2024-03-22,126.88,In-Store,East,Credit Card,
945,CUST0135,09 Dec 2024,176.06,In-Store,North,Debit Card,
940,CUST0134,09/20/2022,102.33,In-Store,East,PayPal,
2440,CUST0335,09/21/2025,133.75,Online,East,Credit Card,
